phone,price,double_num,category 
0919629207,300,"91,19,96,62,29,92,20,07,","การงาน,การเงิน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,"
0919518261,378,"91,19,95,51,18,82,26,61,","การงาน,การเงิน,ความรัก,การเรียน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,"
0992100918,350,"99,92,21,10,00,09,91,18,","ความมั่นคง,การงาน,ประมาท,ความเครียด,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านสุขภาพ,"
0916406306,347,"91,16,64,40,06,63,30,06,","การงาน,การเรียน,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ประมาท,ปัญหาด้านสุขภาพ,"
0919497438,189,"91,19,94,49,97,74,43,38,","การงาน,การเงิน,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ความเครียด,ปัญหาด้านความรัก,"
0993654873,50,"99,93,36,65,54,48,87,73,","ความมั่นคง,การเรียน,การเงิน,การงาน,ชีวิตอุปสรรค,ปัญหาด้านความรัก,มีปัญหาด้านการเงิน,"
0911239549,600,"91,11,12,23,39,95,54,49,","การงาน,ประมาท,ชีวิตอุปสรรค,ความเครียด,ความรัก,การเรียน,การเงิน,"
0912126408,60000,"91,12,21,12,26,64,40,08,","การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,ชีวิตอุปสรรค,ปัญหาด้านสุขภาพ,"
0919814136,999,"91,19,98,81,14,41,13,36,","การงาน,ความมั่นคง,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,การเรียน,ประมาท,"
0916612184,512,"91,16,66,61,12,21,18,84,","การงาน,การเรียน,ประมาท,ความเครียด,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
0911139288,1790,"91,11,11,13,39,92,28,88,","การงาน,ประมาท,ชีวิตอุปสรรค,การเรียน,การเงิน,มีปัญหาด้านการเงิน,"
0991260375,999,"99,91,12,26,60,03,37,75,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ปัญหาด้านสุขภาพ,ชีวิตอุปสรรค,"
0912155040,140000,"91,12,21,15,55,50,04,40,","การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,การเรียน,ปัญหาด้านสุขภาพ,ชีวิตอุปสรรค,"
0991099199,399,"99,91,10,09,99,91,19,99,","ความมั่นคง,การงาน,ประมาท,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,"
0991289671,699,"99,91,12,28,89,96,67,71,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ชีวิตอุปสรรค,"
0914450237,399,"91,14,44,45,50,02,23,37,","การงาน,การเงิน,การเรียน,ปัญหาด้านสุขภาพ,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,ชีวิตอุปสรรค,"
0910111909,6000,"91,10,01,11,11,19,90,09,","การงาน,ประมาท,ชีวิตอุปสรรค,ความเครียด,ปัญหาด้านสุขภาพ,"
0916588779,347,"91,16,65,58,88,87,77,79,","การงาน,การเรียน,การเงิน,มีปัญหาด้านการเงิน,ประมาท,ชีวิตอุปสรรค,ความเครียด,"
0991267264,1149,"99,91,12,26,67,72,26,64,","ความมั่นคง,การงาน,ประมาท,ความเครียด,การเงิน,ความรัก,ชีวิตอุปสรรค,มีปัญหาด้านการเงิน,ปัญหาด้านความรัก,"
